time,yvalues
3250,175.6480236
3251,170.2581357
3252,173.9790184
3253,170.8558298
3254,173.401082
3255,163.3952928
3256,156.7978283
3257,159.3154966
3258,144.3076471
3259,147.9750944
3260,153.4381904
3261,159.7207972
3262,149.7187135
3263,155.6217826
3264,154.8500232
3265,155.616983
3266,153.6255706
3267,143.4323152
3268,146.4264621
3269,158.9973886
3270,160.3176097
3271,166.1139689
3272,163.1648485
3273,156.6473538
3274,162.274011
3275,156.9645491
3276,157.0711017
3277,170.7514777
3278,170.2171807
3279,163.191239
3280,151.0696284
3281,151.5476996
3282,153.5052813
3283,147.6116012
3284,141.0661766
3285,144.2629765
3286,154.9000047
3287,147.5206568
3288,144.4945543
3289,145.4514282
3290,137.0023647
3291,144.6445521
3292,140.1016535
3293,133.3742822
3294,143.6560136
3295,169.5975996
3296,164.8965058
3297,166.6675466
3298,176.5917935
3299,184.1782863
3300,170.7390621
3301,164.0870487
3302,153.6351205
3303,145.5531924
3304,151.0206545
3305,149.1441696
3306,149.3430142
3307,162.4934536
3308,162.2922264
3309,160.6666501
3310,165.3800265
3311,165.3042942
3312,186.3045968
3313,202.9951515
3314,215.7719029
3315,205.5628105
3316,213.7557345
3317,229.6723679
3318,226.8811097
3319,219.4845917
3320,224.3316459
3321,220.9042967
3322,226.8816749
3323,220.1191704
3324,226.0910606
3325,221.8562503
3326,218.5039392
3327,217.4011955
3328,227.4077209
3329,203.7225321
3330,203.0493265
3331,198.7863045
3332,170.377798
3333,159.7416323
3334,157.8649871
3335,147.6770005
3336,148.3302564
3337,143.7074958
3338,139.028954
3339,130.791092
3340,140.9723177
3341,131.3729469
3342,117.2747948
3343,117.0037745
3344,111.0256073
3345,108.9517649
3346,98.14911704
3347,90.46666968
3348,85.71734571
3349,86.29994731
3350,91.51159417
3351,84.13357852
3352,103.6653214
3353,100.8383065
3354,120.0217943
3355,123.8253273
3356,144.630203
3357,134.4614197
3358,116.8199756
3359,135.4430962
3360,138.4667915
3361,126.0295371
3362,123.1359115
3363,122.2943179
3364,114.3017172
3365,132.2152491
3366,136.2967637
3367,132.9543502
3368,150.2637567
3369,149.1130353
3370,149.5137389
3371,157.5495802
3372,156.2050321
3373,156.5365623
3374,162.1044942
3375,157.1515721
3376,153.7833395
3377,144.6080506
3378,141.2704199
3379,143.9655232
3380,141.0583738
3381,135.6857493
3382,124.563446
3383,144.6323093
3384,148.3845843
3385,137.5690493
3386,145.3895837
3387,145.1548692
3388,137.741499
3389,135.6680141
3390,138.0603488
3391,144.9245434
3392,143.7044922
3393,147.0034663
3394,129.3278261
3395,143.1774321
3396,142.3549173
3397,143.5282679
3398,138.1678839
3399,141.4080458
3400,144.8684318
3401,144.9978095
3402,147.6614
3403,150.8917815
3404,167.5586035
3405,166.3231082
3406,147.9436415
3407,140.8935779
3408,145.1444222
3409,140.9085272
3410,147.6480138
3411,150.9741549
3412,142.8536545
3413,147.1139647
3414,153.2073556
3415,145.8971181
3416,140.025219
3417,128.7337186
3418,144.9696113
3419,134.9856497
3420,133.8286735
3421,136.3319487
3422,143.2805462
3423,131.2817791
3424,138.2460184
3425,132.8089834
3426,144.3638849
3427,143.1571909
3428,147.2355919
3429,152.8540958
3430,152.3479903
3431,155.3823339
3432,166.6891121
3433,150.4669551
3434,144.7837461
3435,130.4582189
3436,144.7225444
3437,146.2158622
3438,163.6030365
3439,173.8564807
3440,166.0183158
3441,156.0857726
3442,151.2866005
3443,138.106018
3444,137.1003253
3445,145.8348229
3446,152.7339061
3447,150.8635848
3448,157.0523073
3449,164.4096215
3450,173.6477895
3451,176.4342474
3452,166.88768
3453,171.6348613
3454,181.2556528
3455,178.4056237
3456,181.9523276
3457,175.9771452
3458,195.9420796
3459,195.3128663
3460,186.3804545
3461,197.5964842
3462,195.3818225
3463,185.4596446
3464,199.1742415
3465,192.5703491
3466,188.0151186
3467,206.9816344
3468,177.2273288
3469,166.9143367
3470,176.0392029
3471,175.6295414
3472,165.5290977
3473,156.3223174
3474,163.6945647
3475,175.8506039
3476,178.401789
3477,165.4479009
3478,165.316562
3479,174.6637699
3480,170.5276002
3481,164.8449753
3482,173.7199485
3483,165.9530002
3484,155.0964406
3485,132.8454349
3486,128.3474974
3487,131.1930138
3488,125.1190881
3489,123.7349646
3490,123.6140365
3491,119.3625669
3492,126.3718344
3493,125.6541627
3494,136.8691237
3495,151.3445497
3496,154.0538386
3497,150.3244818
3498,163.8512969
3499,169.4711357
3500,167.9019031
3501,147.5346674
3502,152.8113068
3503,139.904283
3504,140.7619673
3505,145.4036534
3506,138.3805548
3507,132.7665847
3508,122.6647882
3509,124.9661542
3510,126.4755722
3511,135.2908777
3512,127.9954412
3513,125.7298116
3514,137.5814487
3515,142.1147999
3516,150.8061157
3517,157.8244658
3518,162.1861441
3519,151.9089968
3520,143.3333778
3521,128.6820635
3522,120.2368473
3523,123.2111103
3524,120.7111017
3525,118.1651146
3526,120.6634772
3527,134.5181709
3528,128.6137364
3529,145.2372817
3530,150.7032131
3531,161.9301883
3532,146.8781154
3533,153.3391757
3534,169.2005321
3535,175.4738773
3536,182.9245174
3537,188.9712431
3538,181.5023764
3539,169.7440344
3540,173.7080437
3541,156.2057397
3542,151.4386578
3543,162.957321
3544,179.7839118
3545,182.5454763
3546,190.3598241
3547,187.091645
3548,193.6261405
3549,187.2429193
3550,185.3789456
3551,191.1260433
3552,203.0039281
3553,203.2096425
3554,201.1777533
3555,194.1075849
3556,203.6650315
3557,193.381826
3558,181.3416985
3559,177.5583335
3560,184.5512534
3561,178.8474808
3562,183.905983
3563,183.8817366
3564,159.1886238
3565,153.9139126
3566,164.9526169
3567,171.508828
3568,164.9020672
3569,158.1088449
3570,167.1734566
3571,170.5330437
3572,177.0790919
3573,164.1473569
3574,167.6915126
3575,178.6741747
3576,180.3547739
3577,178.4643433
3578,185.091745
3579,187.5615631
3580,191.881371
3581,200.1186746
3582,193.2636427
3583,188.7862789
3584,183.8789053
3585,182.2192436
3586,173.1164283
3587,171.607693
3588,172.2483158
3589,163.7564052
3590,175.3822564
3591,182.2241673
3592,181.703596
3593,167.7186637
3594,162.0132361
3595,182.0310927
3596,191.5832639
3597,185.5255282
3598,173.3227535
3599,170.8913876
3600,166.9674449
3601,151.926389
3602,146.0683461
3603,159.6791712
3604,161.6350166
3605,171.8526944
3606,180.0053761
3607,183.0248341
3608,169.2830804
3609,171.9116057
3610,169.889026
3611,170.3137644
3612,158.9075674
3613,150.8294203
3614,149.9202056
3615,137.1403874
3616,138.4331543
3617,132.6451564
3618,123.3111588
3619,130.5083178
3620,129.8996398
3621,110.9104222
3622,114.8317591
3623,100.5202957
3624,84.20698388
3625,86.37253026
3626,92.67753441
3627,86.72896488
3628,79.29723895
3629,91.61768225
3630,94.58154131
3631,102.792046
3632,93.99706961
3633,96.8698423
3634,100.4338898
3635,104.8160495
3636,126.2274371
3637,129.1640583
3638,135.7383094
3639,128.9238813
3640,136.1121643
3641,138.6007651
3642,129.5897609
3643,133.5685604
3644,123.7378395
3645,111.4227409
3646,119.8609872
3647,119.1845914
3648,126.610292
3649,127.3928375
3650,127.043705
3651,131.6017591
3652,120.2210376
3653,126.5921436
3654,109.8432668
3655,122.3895804
3656,127.8971706
3657,126.9182412
3658,140.7791678
3659,143.0482376
3660,126.6200332
3661,124.7039949
3662,138.5975177
3663,165.3073261
3664,169.0561185
3665,181.2472252
3666,186.5328507
3667,185.7542346
3668,165.5182985
3669,170.904726
3670,190.7245899
3671,197.2012592
3672,189.0055336
3673,174.8324878
3674,168.695414
3675,170.3891306
3676,167.4917381
3677,164.0195168
3678,155.5226964
3679,144.7595242
3680,152.5692256
3681,158.4218679
3682,152.061284
3683,150.1299081
3684,162.4024454
3685,174.4928046
3686,184.2660338
3687,178.2782834
3688,174.0020758
3689,163.3404058
3690,174.1347357
3691,171.7383577
3692,167.2977737
3693,158.3834889
3694,164.653903
3695,169.1256935
3696,170.7173865
3697,151.0062185
3698,151.1317768
3699,164.0345804
3700,169.0310932
3701,153.436218
3702,153.6058309
3703,166.6248412
3704,164.6503892
3705,158.1044543
3706,163.7389373
3707,155.3686258
3708,158.4382181
3709,143.8789194
3710,152.3978176
3711,160.8175699
3712,138.6240391
3713,130.41905
3714,136.0061828
3715,137.2768834
3716,142.1916176
3717,145.4506875
3718,154.4912461
3719,147.1804278
3720,147.9393764
3721,137.6769836
3722,126.1550138
3723,124.0289567
3724,117.1732888
3725,114.6168188
3726,107.3364526
3727,90.42514459
3728,99.02360242
3729,89.66746773
3730,104.9254312
3731,105.3147296
3732,116.7567419
3733,129.2504831
3734,137.4088563
3735,140.6343297
3736,142.2899188
3737,154.1586514
3738,158.6432687
3739,162.8555065
3740,160.2761527
3741,161.9750796
3742,153.6747756
3743,149.0084766
3744,152.7555749
3745,153.3925779
3746,167.8445605
3747,167.3867602
3748,184.1656675
3749,179.3753584
3750,196.7590606
3751,196.6660673
3752,203.8180014
3753,210.257184
3754,206.7973904
3755,218.1706814
3756,201.6844417
3757,193.6797235
3758,187.355466
3759,187.1889102
3760,184.0253423
3761,174.850882
3762,176.9831955
3763,188.6288075
3764,188.9388006
3765,207.580095
3766,202.9207372
3767,206.8845007
3768,201.5540161
3769,199.8356442
3770,192.901787
3771,196.6479322
3772,190.4733508
3773,190.2233363
3774,177.4880439
3775,179.3629164
3776,188.4573094
3777,179.6262626
3778,170.7986058
3779,167.0653021
3780,163.2670965
3781,153.4977084
3782,151.3471268
3783,145.4770232
3784,137.2892777
3785,134.6953614
3786,132.9128154
3787,127.6721457
3788,129.4046899
3789,136.9197747
3790,152.6484655
3791,157.024888
3792,156.4997728
3793,146.4432812
3794,156.3285873
3795,172.1029418
3796,158.4253002
3797,160.1520093
3798,167.5981263
3799,164.2038088
3800,166.4648906
3801,157.7823994
3802,151.5054893
3803,145.8577131
3804,147.39582
3805,154.7914719
3806,147.6422505
3807,167.290845
3808,175.358006
3809,159.6371486
3810,157.1282039
3811,173.2089637
3812,172.3364692
3813,160.350395
3814,161.2697251
3815,163.8696544
3816,146.0678832
3817,139.2434682
3818,133.2822226
3819,146.4080669
3820,148.5955199
3821,144.0712468
3822,138.8918951
3823,150.1600182
3824,155.2505294
3825,160.9783797
3826,146.6427
3827,151.6843334
3828,151.5414868
3829,140.751238
3830,134.109024
3831,133.7374994
3832,140.4793654
3833,137.4095253
3834,145.1691794
3835,154.7397256
3836,150.4568873
3837,142.6251811
3838,136.2101675
3839,127.9480588
3840,113.282615
3841,94.43630446
3842,83.02457613
3843,89.04117335
3844,99.42014057
3845,99.8728926
3846,84.97415709
3847,88.79798753
3848,65.1884544
3849,71.14799001
3850,67.80464027
3851,49.52900644
3852,42.72249536
3853,57.8092939
3854,60.93064509
3855,63.21661684
3856,61.65934638
3857,59.80491231
3858,61.24301145
3859,62.69285631
3860,44.75757194
3861,48.02692385
3862,53.0123821
3863,45.17575936
3864,43.92248127
3865,28.80339129
3866,33.68254958
3867,34.95870966
3868,38.33747456
3869,35.35292801
3870,49.68126958
3871,43.47570268
3872,60.13108262
3873,56.25233209
3874,53.06148238
3875,64.26448897
3876,77.87218612
3877,77.40348345
3878,58.17352949
3879,66.44048989
3880,72.95256804
3881,74.13043255
3882,67.07138222
3883,70.81500792
3884,80.04687174
3885,76.10921974
3886,85.22114168
3887,90.75333298
3888,82.21752316
3889,76.9506433
3890,76.16807254
3891,77.9483993
3892,91.91009655
3893,92.94086552
3894,87.4838977
3895,95.35073506
3896,99.67492454
3897,94.86317255
3898,90.52898902
3899,81.98475759
3900,94.92026549
3901,96.62664349
3902,84.01644507
3903,85.14604407
3904,87.57174149
3905,81.56365135
3906,76.27492644
3907,83.69782271
3908,85.49154942
3909,85.34821145
3910,84.95253221
3911,84.31302235
3912,97.3430687
3913,107.4652619
3914,113.0077694
3915,122.4584631
3916,134.1487802
3917,131.1310351
3918,144.3034268
3919,143.9075639
3920,154.6100569
3921,170.3608228
3922,158.5859271
3923,166.5473416
3924,164.2309307
3925,173.4059651
3926,171.1088059
3927,167.5209548
3928,178.9573003
3929,181.7234141
3930,176.8143896
3931,180.5900371
3932,160.0498842
3933,169.479312
3934,158.9900005
3935,156.1332001
3936,166.7462019
3937,174.2077015
3938,180.4997741
3939,168.8862941
3940,157.1224879
3941,166.0733643
3942,157.0594308
3943,135.5092434
3944,147.7120911
3945,163.9179024
3946,162.6673508
3947,172.2183606
3948,165.2639506
3949,173.9347625
3950,177.3767621
3951,185.6846133
3952,204.1130926
3953,207.4644124
3954,206.8843266
3955,205.5872568
3956,206.1089327
3957,195.6132274
3958,208.3909807
3959,211.4243786
3960,204.1778568
3961,207.6602912
3962,207.4394824
3963,210.7572522
3964,195.9522909
3965,195.5874581
3966,212.9033556
3967,210.5913773
3968,233.3292578
3969,230.9664871
3970,211.8019948
3971,203.1776599
3972,210.2361597
3973,219.8721254
3974,210.4496104
3975,212.3768807
3976,206.8761204
3977,190.2861931
3978,184.2269326
3979,175.7072411
3980,166.7700884
3981,168.8453828
3982,156.3677863
3983,177.6299825
3984,189.2517805
3985,195.0108002
3986,174.6077848
3987,172.9076329
3988,172.976391
3989,176.7750116
3990,181.597097
3991,181.1714416
3992,177.5586442
3993,179.0578923
3994,193.1331524
3995,201.7796148
3996,206.3476389
3997,222.5627241
3998,234.4123379
3999,234.3873125
4000,230.499468
4001,232.4614131
4002,219.2295916
4003,208.7640492
4004,196.7071524
4005,200.8608329
4006,190.6464538
4007,180.9287304
4008,170.4722888
4009,169.5872266
4010,155.7080406
4011,162.5572106
4012,153.6415762
4013,162.8157692
4014,158.1226835
4015,170.7239241
4016,178.1847551
4017,179.3777328
4018,183.8139661
4019,185.1673071
4020,177.3917168
4021,181.9639581
4022,175.8247673
4023,184.3721446
4024,172.0657453
4025,164.0541609
4026,156.7229083
4027,147.3321012
4028,141.7044907
4029,149.9431219
4030,152.6350907
4031,141.0270324
4032,153.1724592
4033,142.4710303
4034,127.4981511
4035,118.1694526
4036,112.4293586
4037,130.1097165
4038,119.6447742
4039,118.5332822
4040,113.3912595
4041,124.4562427
4042,120.9444981
4043,107.2218268
4044,94.03894803
4045,101.6091912
4046,98.66787225
4047,89.52183767
4048,100.8561904
4049,103.1870631
4050,104.3244995
4051,93.19966372
4052,93.008608
4053,90.32918654
4054,83.20481884
4055,93.68714315
4056,102.4193584
4057,106.1229381
4058,101.1542483
4059,86.63938394
4060,96.21490589
4061,94.79299169
4062,100.0147849
4063,99.99241663
4064,84.94200096
4065,73.68248987
4066,81.67711804
4067,84.439298
4068,75.25479821
4069,82.05559507
4070,89.82001751
4071,103.855633
4072,104.4573033
4073,109.8282607
4074,112.6440651
4075,118.5687245
4076,108.2737005
4077,110.4182652
4078,119.9770825
4079,112.1265259
4080,118.1545441
4081,118.7085029
4082,135.0680233
4083,134.0894098
4084,143.2319395
4085,146.3056519
4086,140.5527911
4087,136.3385647
4088,152.4186688
4089,134.3150923
4090,134.2406492
4091,146.2579942
4092,145.313094
4093,154.5940307
4094,139.2885551
4095,133.5256731
4096,142.5525177
4097,154.6970352
4098,165.204165
4099,150.7986745
4100,147.8648455
4101,136.4401685
4102,138.9250381
4103,129.0489849
4104,127.8949802
4105,106.9517511
4106,105.0916784
4107,114.775528
4108,104.5238518
4109,99.74752909
4110,111.1650414
4111,102.0099542
4112,93.29455693
4113,88.74675746
4114,98.37706234
4115,94.26791229
4116,92.03572044
4117,90.84272477
4118,86.76720605
4119,75.27893902
4120,73.34867278
4121,59.17285775
4122,59.94941211
4123,55.77351298
4124,48.92037951
4125,54.54995127
4126,55.31434843
4127,60.92557884
4128,58.99230878
4129,57.89217787
4130,73.43231256
4131,60.78220143
4132,58.04496324
4133,53.74340652
4134,59.8854959
4135,84.66778781
4136,98.18145777
4137,116.5869103
4138,117.3486901
4139,119.4254974
4140,130.0821013
4141,145.3157912
4142,161.8836781
4143,166.6895909
4144,153.9756942
4145,151.0490361
4146,141.2707898
4147,139.3734698
4148,132.3968544
4149,128.2708635
4150,125.2567943
4151,136.3822671
4152,113.0358659
4153,120.5501087
4154,133.3051509
4155,128.9696514
4156,129.6880685
4157,125.7433092
4158,129.8560645
4159,136.2354713
4160,149.7857877
4161,149.7438837
4162,186.666206
4163,195.1696935
4164,201.0907358
4165,211.0544966
4166,208.4149067
4167,201.1748877
4168,207.7196308
4169,193.1328409
4170,201.7421887
4171,213.1992977
4172,206.2905613
4173,209.0993258
4174,212.8592261
4175,215.3391393
4176,206.5938732
4177,211.2802491
4178,189.4862315
4179,189.0034337
4180,197.1293621
4181,191.2154038
4182,192.4953088
4183,195.0156624
4184,192.5909792
4185,159.6064878
4186,161.8886903
4187,170.1565111
4188,172.1641908
4189,166.6262141
4190,168.1965205
4191,166.6010474
4192,168.2652945
4193,170.1244556
4194,180.8004081
4195,178.9959472
4196,177.495287
4197,159.7892318
4198,165.5711756
4199,161.752635
4200,169.0033069
4201,147.7745612
4202,161.694989
4203,159.0700733
4204,170.3386799
4205,168.257527
4206,165.7984564
4207,170.5211238
4208,172.550474
4209,169.6009295
4210,190.1917041
4211,188.941791
4212,187.4088585
4213,174.2021566
4214,164.9623742
4215,155.4834398
4216,152.7715409
4217,165.1539769
4218,161.1251026
4219,149.14573
4220,141.6533302
4221,147.136661
4222,159.899767
4223,148.7626778
4224,155.7112518
4225,166.9017085
4226,161.8371843
4227,161.5389757
4228,184.3060504
4229,185.6238518
4230,174.708009
4231,168.6048917
4232,157.7414653
4233,165.5259232
4234,163.548746
4235,173.7254135
4236,179.0456624
4237,184.0028869
4238,176.2168449
4239,200.926344
4240,189.6543358
4241,198.9243981
4242,209.776347
4243,206.8240183
4244,202.6348798
4245,194.5827292
4246,212.3751549
4247,210.3535832
4248,216.6471854
4249,220.9065213
4250,220.5826459
4251,234.18656
4252,230.5101166
4253,227.5358042
4254,211.0362944
4255,209.4954107
4256,191.7114438
4257,189.0533606
4258,175.5191696
4259,172.7845291
4260,169.8453625
4261,168.8338709
4262,172.2845457
4263,176.4507234
4264,170.2740958
4265,184.4744307
4266,179.4077232
4267,168.7676245
4268,160.4515497
4269,170.6022193
4270,160.8224511
4271,172.5908807
4272,174.369108
4273,162.1578322
4274,166.3793491
4275,168.7869762
4276,176.7711707
4277,182.924742
4278,186.5231234
4279,173.6018267
4280,166.4569852
4281,162.2924882
4282,166.2810447
4283,164.1781255
4284,157.4393755
4285,154.353165
4286,162.2454006
4287,160.5916336
4288,153.9391501
4289,155.9597579
4290,148.6851356
4291,130.99402
4292,131.2767932
4293,126.2315327
4294,116.2590399
4295,118.2041368
4296,128.3989087
4297,133.6933087
4298,138.2705811
4299,137.0617864
4300,147.2323801
4301,144.106308
4302,144.9923879
4303,139.1600268
4304,143.0503566
4305,129.6429402
4306,127.0559135
4307,122.7049581
4308,122.9700474
4309,103.7584704
4310,107.7249986
4311,110.5144369
4312,100.3502946
4313,103.370451
4314,106.2589681
4315,114.7894075
4316,116.7698963
4317,112.3055741
4318,114.6073562
4319,105.4236683
4320,118.6789861
4321,117.4542459
4322,105.8519662
4323,116.4393843
4324,127.5057554
4325,142.8177686
4326,142.1805377
4327,142.5083198
4328,136.9961488
4329,146.7116123
4330,137.5989168
4331,131.1491455
4332,131.6573076
4333,126.2797476
4334,130.7310398
4335,136.4551046
4336,138.6848342
4337,141.466175
4338,133.7260837
4339,138.7905694
4340,135.1128524
4341,146.9168906
4342,139.312069
4343,146.2795139
4344,144.4640335
4345,133.3497581
4346,135.1508944
4347,137.5622795
4348,137.1910286
4349,143.0749823
4350,127.8271186
4351,119.3351984
4352,102.6279426
4353,99.56394532
4354,95.68969121
4355,97.3159965
4356,90.10387927
4357,89.12567357
4358,95.86476441
4359,111.8093153
4360,98.0417264
4361,103.5342524
4362,110.90495
4363,107.5552543
4364,107.6314134
4365,106.3620689
4366,97.50639591
4367,88.37351729
4368,86.121138
4369,73.38853228
4370,85.76249003
4371,86.17347669
4372,94.69245754
4373,91.72161647
4374,103.4691578
4375,96.48767697
4376,90.04593308
4377,91.90430709
4378,91.7917484
4379,97.16708227
4380,107.2959401
4381,98.92831163
4382,110.3584574
4383,120.3306418
4384,118.7357009
4385,132.2308763
4386,129.9064674
4387,121.9360883
4388,138.9337893
4389,140.6672919
4390,131.710467
4391,126.0905697
4392,129.5054377
4393,133.3202615
4394,142.6744109
4395,145.1212344
4396,161.6992725
4397,151.6863828
4398,156.1906731
4399,173.006808
4400,173.9373521
4401,176.510216
4402,179.1742729
4403,184.7260899
4404,187.7596876
4405,178.1325731
4406,171.9720577
4407,179.131074
4408,176.8038431
4409,170.3569903
4410,162.1537522
4411,161.8185864
4412,152.3350756
4413,144.6826917
4414,143.6006426
4415,158.4827951
4416,165.4949584
4417,148.9655529
4418,163.9806728
4419,155.1465834
4420,159.8468216
4421,176.6263449
4422,182.9883088
4423,190.833435
4424,192.586234
4425,189.6949202
4426,197.0166178
4427,185.36631
4428,181.5531716
4429,169.5216946
4430,169.1189938
4431,160.7854782
4432,146.2000163
4433,126.7312072
4434,124.7391758
4435,120.175229
4436,117.7246987
4437,112.8329962
4438,125.4887028
4439,130.3541674
4440,141.2756465
4441,149.9136059
4442,150.8058469
4443,144.6557494
4444,132.6942031
4445,129.8928943
4446,120.4605011
4447,110.8613485
4448,103.9560469
4449,116.0359219
4450,124.6925068
4451,130.265515
4452,135.5512857
4453,133.2028518
4454,145.4453865
4455,148.4217196
4456,146.5691522
4457,143.9829833
4458,127.2956899
4459,135.4317525
4460,139.6947618
4461,153.995143
4462,147.4486492
4463,151.7869012
4464,155.2343043
4465,162.4015762
4466,141.6974163
4467,144.2081212
4468,140.2939156
4469,147.4901063
4470,149.3404492
4471,151.9854126
4472,142.7878284
4473,148.6585627
4474,133.7338751
4475,135.3848339
4476,136.2080642
4477,141.0608837
4478,147.9693835
4479,130.1840234
4480,125.5332677
4481,133.1029242
4482,140.6970205
4483,129.9535097
4484,134.7986608
4485,137.325637
4486,133.8373642
4487,132.6512067
4488,132.5845118
4489,125.1496689
4490,95.31053284
4491,86.725638
4492,92.2941639
4493,90.09400359
4494,96.61129257
4495,87.4438419
4496,84.89480926
4497,77.29695377
4498,82.01795386
4499,77.97201157
4500,73.81973041
4501,51.47427802
4502,60.25937675
4503,51.75138671
4504,67.36267415
4505,74.50160392
4506,63.32039046
4507,69.72286674
4508,90.59548528
4509,99.8333606
4510,119.483983
4511,116.9169955
4512,95.26126922
4513,102.6039221
4514,106.0118078
4515,103.7606639
4516,104.5809097
4517,114.949356
4518,126.1739577
4519,133.1686863
4520,146.4503419
4521,166.6289521
4522,154.6742179
4523,142.9005495
4524,125.1518933
4525,123.1991564
4526,134.9559969
4527,124.0630779
4528,135.2425813
4529,135.0316898
4530,120.2217422
4531,128.831389
4532,130.304643
4533,123.3808724
4534,130.4184412
4535,134.6184089
4536,136.8553413
4537,136.1808208
4538,133.7040861
4539,137.819249
4540,138.2934629
4541,140.5157101
4542,112.0348532
4543,107.9900277
4544,96.48478243
4545,95.60946834
4546,98.13748029
4547,104.9162924
4548,100.883168
4549,112.1405304
4550,118.5352361
4551,125.2905035
4552,108.7121339
4553,101.6610407
4554,101.4189419
4555,107.1331516
4556,86.69280189
4557,84.64247929
4558,88.53046634
4559,72.29202763
4560,71.3264125
4561,73.07879205
4562,73.5874415
4563,72.11470907
4564,88.04875209
4565,102.2533793
4566,99.02315657
4567,100.7026887
4568,98.73675725
4569,89.41598612
4570,92.26238518
4571,117.4297381
4572,132.1796888
4573,126.7482906
4574,124.7000362
4575,123.5237627
4576,130.155994
4577,142.677011
4578,126.9170944
4579,121.3085563
4580,125.6977503
4581,117.0944037
4582,118.8431554
4583,117.7188326
4584,107.2379482
4585,130.0341139
4586,137.7678966
4587,138.8321069
4588,142.1582682
4589,132.2679437
4590,126.8524794
4591,118.8322788
4592,114.2840074
4593,120.935189
4594,125.7425658
4595,119.8924428
4596,123.7348732
4597,132.859569
4598,127.4491275
4599,142.5090994
4600,143.109314
4601,157.7195915
4602,183.8814084
4603,197.4360741
4604,196.1359391
4605,197.5843646
4606,195.9225037
4607,183.0280385
4608,166.4360972
4609,164.2280162
4610,160.9085537
4611,154.4594442
4612,153.0127606
4613,152.0896601
4614,153.8384872
4615,164.5408873
4616,147.4679978
4617,153.9938731
4618,128.6374812
4619,131.1617125
4620,128.8917352
4621,119.0768099
4622,117.1931389
4623,119.4852586
4624,119.4658796
4625,113.5578509
4626,110.8709412
4627,110.8976929
4628,105.2569631
4629,112.0566137
4630,102.2863038
4631,99.16130234
4632,111.4541824
4633,123.5759274
4634,128.0868929
4635,125.1619749
4636,115.0754133
4637,135.2390285
4638,115.6063098
4639,133.6317043
4640,142.028699
4641,117.6473081
4642,120.5253567
4643,132.0781567
4644,128.3824613
4645,131.6512875
4646,129.420747
4647,112.1768572
4648,113.4910786
4649,104.3262388
4650,110.2934533
4651,106.6347716
4652,103.400374
4653,116.2911995
4654,119.8317324
4655,123.5070107
4656,124.418368
4657,129.36695
4658,122.0209887
4659,134.3722828
4660,126.1112821
4661,128.1492679
4662,124.3562726
4663,122.2911204
4664,121.2901845
4665,118.6688516
4666,118.1694449
4667,129.7744564
4668,129.8417151
4669,123.8803879
4670,111.5140668
4671,110.6921258
4672,120.1774969
4673,135.6707001
4674,145.0053082
4675,134.2037202
4676,140.5045499
4677,151.4175775
4678,138.3681802
4679,137.045673
4680,123.2400097
4681,123.439569
4682,132.603177
4683,145.2345969
4684,135.4188634
4685,130.1470002
4686,139.9134434
4687,142.2796086
4688,136.8355146
4689,154.7593586
4690,135.7322877
4691,134.6663928
4692,127.7173594
4693,119.9895044
4694,122.2954449
4695,129.1927155
4696,133.9339195
4697,135.7250623
4698,146.535945
4699,163.6273061
4700,147.5116347
4701,144.1768768
4702,151.5605854
4703,151.8560124
4704,153.3189675
4705,166.0403766
4706,160.7135453
4707,162.6483587
4708,145.6442784
4709,158.4957466
4710,161.5394243
4711,163.6761964
4712,160.7061702
4713,157.5145898
4714,163.2107177
4715,160.2828441
4716,172.3151991
4717,186.8186457
4718,183.4747652
4719,175.9185322
4720,161.7500121
4721,153.860499
4722,146.2988876
4723,161.8017933
4724,161.516384
4725,183.887586
4726,176.0071314
4727,161.8780252
4728,157.139487
4729,170.1213586
4730,167.1300853
4731,165.766894
4732,158.1721419
4733,158.2585964
4734,158.5578586
4735,142.8889799
4736,148.7032902
4737,142.9472535
4738,158.8144222
4739,161.4822096
4740,151.2240459
4741,143.8238584
4742,131.1736329
4743,120.047324
4744,114.5236086
4745,124.3742715
4746,114.2846543
4747,100.9261683
4748,102.3737238
4749,95.46867812
4750,94.95342012
4751,103.181331
4752,108.6417528
4753,111.7416165
4754,123.7858147
4755,110.7026874
4756,116.9349347
4757,110.7473392
4758,113.0018087
4759,108.8535623
4760,104.3329355
4761,114.4436914
4762,113.1563804
4763,109.6369046
4764,109.7420538
4765,114.0350155
4766,131.4628055
4767,119.3744487
4768,115.8586568
4769,119.1743092
4770,127.0659021
4771,131.4151208
4772,124.3767967
4773,127.9999664
4774,116.5938813
4775,106.8762105
4776,113.6013555
4777,122.4775601
4778,82.27176197
4779,77.34397547
4780,69.58652729
4781,69.6977948
4782,67.12260565
4783,74.95155453
4784,88.58246666
4785,89.25873725
4786,102.4784165
4787,103.0022097
4788,104.4608463
4789,104.7654238
4790,110.8705598
4791,107.7974496
4792,116.2882591
4793,125.0396624
4794,127.5635472
4795,142.2960403
4796,151.4290656
4797,160.0450138
4798,155.2453994
4799,164.8675212
4800,162.8914122
4801,171.3152276
4802,171.696548
4803,181.6701745
4804,170.8192244
4805,169.7366652
4806,172.6682176
4807,172.3694616
4808,175.6847953
4809,173.2183294
4810,172.2599403
4811,177.3139485
4812,189.3872126
4813,188.222561
4814,173.807869
4815,166.1157247
4816,160.7227845
4817,153.80983
4818,163.8372118
